timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1562146777880,6993,LOG IN-0,302,Moved Temporarily,TCJ_2_AddPost 2-9,text,true,,1142,891,9,9,http://499.wordpress.imunify.local/wp-login.php,6993,0,26
1562146786267,8385,LOG IN-1,200,OK,TCJ_2_AddPost 2-9,text,true,,37299,1108,9,9,http://499.wordpress.imunify.local/wp-admin/about.php,8384,0,23
1562146786267,21789,Log In TRANSACTION,200,"Number of samples in transaction : 2, number of failing samples : 0",TCJ_2_AddPost 2-9,,true,,43459,2777,9,9,null,13402,9,54
1562146786868,14178,LOG IN,200,OK,TCJ_2_AddPost 2-10,text,true,,38441,1999,9,9,http://499.wordpress.imunify.local/wp-admin/about.php,5951,0,25
1562146778641,5951,LOG IN-0,302,Moved Temporarily,TCJ_2_AddPost 2-10,text,true,,1142,891,9,9,http://499.wordpress.imunify.local/wp-login.php,5951,0,25
1562146786868,8225,LOG IN-1,200,OK,TCJ_2_AddPost 2-10,text,true,,37299,1108,9,9,http://499.wordpress.imunify.local/wp-admin/about.php,8224,0,22
1562146786868,20391,Log In TRANSACTION,200,"Number of samples in transaction : 2, number of failing samples : 0",TCJ_2_AddPost 2-10,,true,,43459,2777,9,9,null,12163,8,54
1562146788853,7242,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-2,text,true,,69904,840,9,9,http://499.wordpress.imunify.local/?p=1128,7242,0,23
1562146788853,33619,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-2,,true,,328903,7014,9,9,null,24497,9,109
1562146788905,8980,GetNewPostPage,200,OK,TCJ_2_AddPost 2-7,text,true,,126873,1066,8,8,http://499.wordpress.imunify.local/wp-admin/post-new.php,8980,0,23
1562146788970,7567,PostTitle,200,OK,TCJ_2_AddPost 2-5,text,true,,741,1665,8,8,http://499.wordpress.imunify.local/wp-admin/admin-ajax.php,7400,0,24
1562146791084,7926,GetNewPostPage,200,OK,TCJ_2_AddPost 2-8,text,true,,126873,1066,8,8,http://499.wordpress.imunify.local/wp-admin/post-new.php,7925,0,24
1562146792144,16227,PostBody,200,OK,TCJ_2_AddPost 2-3,text,true,,131385,3443,8,8,http://499.wordpress.imunify.local/wp-admin/post.php?post=1129&action=edit&message=6,8228,0,25
1562146784145,8228,PostBody-0,302,Moved Temporarily,TCJ_2_AddPost 2-3,text,true,,510,2321,8,8,http://499.wordpress.imunify.local/wp-admin/post.php,8228,0,25
1562146792144,7999,PostBody-1,200,OK,TCJ_2_AddPost 2-3,text,true,,130875,1122,8,8,http://499.wordpress.imunify.local/wp-admin/post.php?post=1129&action=edit&message=6,7998,0,23
1562146792658,6654,PostTitle,200,OK,TCJ_2_AddPost 2-6,text,true,,741,1665,8,8,http://499.wordpress.imunify.local/wp-admin/admin-ajax.php,6484,0,24
1562146793871,7604,GetNewPostPage,200,OK,TCJ_2_AddPost 2-9,text,true,,126873,1066,8,8,http://499.wordpress.imunify.local/wp-admin/post-new.php,7604,0,24
1562146794546,7677,GetNewPostPage,200,OK,TCJ_2_AddPost 2-10,text,true,,126873,1066,8,8,http://499.wordpress.imunify.local/wp-admin/post-new.php,7677,0,23
1562146795464,6557,PostTitle,200,OK,TCJ_2_AddPost 2-7,text,true,,741,1665,8,8,http://499.wordpress.imunify.local/wp-admin/admin-ajax.php,6345,0,28
1562146797952,6865,PostTitle,200,OK,TCJ_2_AddPost 2-8,text,true,,741,1665,8,8,http://499.wordpress.imunify.local/wp-admin/admin-ajax.php,6627,0,26
1562146799008,6862,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-3,text,true,,69904,840,8,8,http://499.wordpress.imunify.local/?p=1129,6862,0,25
1562146799009,38318,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-3,,true,,328903,7014,8,8,null,30086,14,99
1562146800516,16891,PostBody,200,OK,TCJ_2_AddPost 2-4,text,true,,131386,3443,7,7,http://499.wordpress.imunify.local/wp-admin/post.php?post=1131&action=edit&message=6,7186,0,24
1562146790811,7186,PostBody-0,302,Moved Temporarily,TCJ_2_AddPost 2-4,text,true,,510,2321,7,7,http://499.wordpress.imunify.local/wp-admin/post.php,7186,0,24
1562146800516,9704,PostBody-1,200,OK,TCJ_2_AddPost 2-4,text,true,,130876,1122,7,7,http://499.wordpress.imunify.local/wp-admin/post.php?post=1131&action=edit&message=6,9703,0,25
1562146801525,7650,PostTitle,200,OK,TCJ_2_AddPost 2-9,text,true,,741,1665,7,7,http://499.wordpress.imunify.local/wp-admin/admin-ajax.php,7462,0,24
1562146802134,7584,PostTitle,200,OK,TCJ_2_AddPost 2-10,text,true,,741,1665,7,7,http://499.wordpress.imunify.local/wp-admin/admin-ajax.php,7424,0,23
1562146803896,14924,PostBody,200,OK,TCJ_2_AddPost 2-5,text,true,,131386,3443,7,7,http://499.wordpress.imunify.local/wp-admin/post.php?post=1132&action=edit&message=6,6664,0,25
1562146795636,6664,PostBody-0,302,Moved Temporarily,TCJ_2_AddPost 2-5,text,true,,510,2321,7,7,http://499.wordpress.imunify.local/wp-admin/post.php,6664,0,25
1562146803896,8258,PostBody-1,200,OK,TCJ_2_AddPost 2-5,text,true,,130876,1122,7,7,http://499.wordpress.imunify.local/wp-admin/post.php?post=1132&action=edit&message=6,8257,0,23
1562146806033,5514,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-4,text,true,,69904,840,7,7,http://499.wordpress.imunify.local/?p=1131,5513,0,41
1562146806032,38842,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-4,,true,,328904,7014,7,7,null,28904,8,114
1562146806928,14269,PostBody,200,OK,TCJ_2_AddPost 2-6,text,true,,131386,3443,6,6,http://499.wordpress.imunify.local/wp-admin/post.php?post=1134&action=edit&message=6,7899,0,23
1562146800558,7899,PostBody-0,302,Moved Temporarily,TCJ_2_AddPost 2-6,text,true,,510,2321,6,6,http://499.wordpress.imunify.local/wp-admin/post.php,7899,0,23
1562146806928,6368,PostBody-1,200,OK,TCJ_2_AddPost 2-6,text,true,,130876,1122,6,6,http://499.wordpress.imunify.local/wp-admin/post.php?post=1134&action=edit&message=6,6368,0,25
1562146808637,4740,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-5,text,true,,69904,840,6,6,http://499.wordpress.imunify.local/?p=1132,4739,0,23
1562146808636,36108,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-5,,true,,328904,7014,6,6,null,27680,7,96
1562146808833,13366,PostBody,200,OK,TCJ_2_AddPost 2-7,text,true,,131386,3443,5,5,http://499.wordpress.imunify.local/wp-admin/post.php?post=1135&action=edit&message=6,7598,0,24
1562146803065,7598,PostBody-0,302,Moved Temporarily,TCJ_2_AddPost 2-7,text,true,,510,2321,5,5,http://499.wordpress.imunify.local/wp-admin/post.php,7598,0,24
1562146808833,5768,PostBody-1,200,OK,TCJ_2_AddPost 2-7,text,true,,130876,1122,5,5,http://499.wordpress.imunify.local/wp-admin/post.php?post=1135&action=edit&message=6,5768,0,23
1562146810167,12213,PostBody,200,OK,TCJ_2_AddPost 2-8,text,true,,131386,3443,5,5,http://499.wordpress.imunify.local/wp-admin/post.php?post=1136&action=edit&message=6,7014,0,24
1562146804968,7014,PostBody-0,302,Moved Temporarily,TCJ_2_AddPost 2-8,text,true,,510,2321,5,5,http://499.wordpress.imunify.local/wp-admin/post.php,7014,0,24
1562146810167,5198,PostBody-1,200,OK,TCJ_2_AddPost 2-8,text,true,,130876,1122,5,5,http://499.wordpress.imunify.local/wp-admin/post.php?post=1136&action=edit&message=6,5197,0,23
1562146811858,10332,PostBody,200,OK,TCJ_2_AddPost 2-9,text,true,,131386,3443,5,5,http://499.wordpress.imunify.local/wp-admin/post.php?post=1138&action=edit&message=6,5489,0,24
1562146807015,5489,PostBody-0,302,Moved Temporarily,TCJ_2_AddPost 2-9,text,true,,510,2321,5,5,http://499.wordpress.imunify.local/wp-admin/post.php,5489,0,24
1562146811858,4843,PostBody-1,200,OK,TCJ_2_AddPost 2-9,text,true,,130876,1122,5,5,http://499.wordpress.imunify.local/wp-admin/post.php?post=1138&action=edit&message=6,4843,0,24
1562146812171,5241,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-6,text,true,,69904,840,5,5,http://499.wordpress.imunify.local/?p=1134,5241,0,23
1562146812171,35284,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-6,,true,,328904,7014,5,5,null,28743,6,94
1562146812292,10157,PostBody,200,OK,TCJ_2_AddPost 2-10,text,true,,131386,3443,4,4,http://499.wordpress.imunify.local/wp-admin/post.php?post=1139&action=edit&message=6,5305,0,25
1562146807440,5305,PostBody-0,302,Moved Temporarily,TCJ_2_AddPost 2-10,text,true,,510,2321,4,4,http://499.wordpress.imunify.local/wp-admin/post.php,5305,0,25
1562146812292,4852,PostBody-1,200,OK,TCJ_2_AddPost 2-10,text,true,,130876,1122,4,4,http://499.wordpress.imunify.local/wp-admin/post.php?post=1139&action=edit&message=6,4852,0,24
1562146812731,3895,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-7,text,true,,69904,840,4,4,http://499.wordpress.imunify.local/?p=1135,3895,0,24
1562146812730,32798,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-7,,true,,328904,7014,4,4,null,26818,8,99
1562146813831,3660,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-8,text,true,,69904,840,3,3,http://499.wordpress.imunify.local/?p=1136,3659,0,23
1562146813829,30664,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-8,,true,,328904,7014,3,3,null,25225,8,97
1562146814444,2584,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-9,text,true,,69904,840,2,2,http://499.wordpress.imunify.local/?p=1138,2584,0,23
1562146814442,28170,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-9,,true,,328904,7014,2,2,null,23139,5,95
1562146814580,2286,CheckPublishedPost,200,OK,TCJ_2_AddPost 2-10,text,true,,69397,840,1,1,http://499.wordpress.imunify.local/?p=1139,2285,0,23
1562146814578,27704,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_2_AddPost 2-10,,true,,328397,7014,1,1,null,22691,6,94
1562146815183,598,GET LogIn Page,200,OK,TCJ_3_AddComment 3-1,text,true,,5038,228,1,1,http://499.wordpress.imunify.local/wp-login.php?redirect_to=http%3A%2F%2F499.wordpress.imunify.local%2Fwp-admin%2Fabout.php&reauth=1,576,0,23
1562146816462,1277,LOG IN,200,OK,TCJ_3_AddComment 3-1,text,true,,38651,963,1,1,http://499.wordpress.imunify.local/wp-admin/about.php,558,0,0
1562146815743,558,LOG IN-0,302,Moved Temporarily,TCJ_3_AddComment 3-1,text,true,,1141,405,1,1,http://499.wordpress.imunify.local/wp-login.php,558,0,0
1562146816462,718,LOG IN-1,200,OK,TCJ_3_AddComment 3-1,text,true,,37510,558,1,1,http://499.wordpress.imunify.local/wp-admin/about.php,623,0,0
1562146816463,1875,Log In TRANSACTION,200,"Number of samples in transaction : 2, number of failing samples : 0",TCJ_3_AddComment 3-1,,true,,43689,1191,1,1,null,1134,4,23
1562146817331,867,GetNewPostPage,200,OK,TCJ_3_AddComment 3-1,text,true,,126872,947,1,1,http://499.wordpress.imunify.local/wp-admin/post-new.php,867,0,0
1562146818017,682,PostTitle,200,OK,TCJ_3_AddComment 3-1,text,true,,636,1565,1,1,http://499.wordpress.imunify.local/wp-admin/admin-ajax.php,645,0,27
1562146820387,2368,PostBody,200,OK,TCJ_3_AddComment 3-1,text,true,,131384,3303,1,1,http://499.wordpress.imunify.local/wp-admin/post.php?post=1146&action=edit&message=6,667,0,0
1562146818686,667,PostBody-0,302,Moved Temporarily,TCJ_3_AddComment 3-1,text,true,,509,2251,1,1,http://499.wordpress.imunify.local/wp-admin/post.php,667,0,0
1562146820387,1701,PostBody-1,200,OK,TCJ_3_AddComment 3-1,text,true,,130875,1052,1,1,http://499.wordpress.imunify.local/wp-admin/post.php?post=1146&action=edit&message=6,1701,0,0
1562146821145,756,CheckPublishedPost,200,OK,TCJ_3_AddComment 3-1,text,true,,69397,740,1,1,http://499.wordpress.imunify.local/?p=1146,756,0,23
1562146821147,4673,AddPost TRANSACTION,200,"Number of samples in transaction : 4, number of failing samples : 0",TCJ_3_AddComment 3-1,,true,,328289,6555,1,1,null,2935,10,50
1562146822399,1253,Add Comment,200,OK,TCJ_3_AddComment 3-1,text,true,,71794,1764,1,1,http://499.wordpress.imunify.local/?p=1146&cpage=1#comment-199,554,0,0
1562146821700,554,Add Comment-0,302,Moved Temporarily,TCJ_3_AddComment 3-1,text,true,,408,960,1,1,http://499.wordpress.imunify.local/wp-comments-post.php,554,0,0
1562146822399,698,Add Comment-1,200,OK,TCJ_3_AddComment 3-1,text,true,,71386,804,1,1,http://499.wordpress.imunify.local/?p=1146&cpage=1#comment-199,697,0,0
1562146823694,1294,Add Comment,200,OK,TCJ_3_AddComment 3-1,text,true,,73636,1764,1,1,http://499.wordpress.imunify.local/?p=1146&cpage=1#comment-200,584,0,24
1562146822984,584,Add Comment-0,302,Moved Temporarily,TCJ_3_AddComment 3-1,text,true,,409,960,1,1,http://499.wordpress.imunify.local/wp-comments-post.php,584,0,24
1562146823694,709,Add Comment-1,200,OK,TCJ_3_AddComment 3-1,text,true,,73227,804,1,1,http://499.wordpress.imunify.local/?p=1146&cpage=1#comment-200,708,0,0
1562146824946,1251,Add Comment,200,OK,TCJ_3_AddComment 3-1,text,true,,72513,1764,1,1,http://499.wordpress.imunify.local/?p=1146&cpage=2#comment-201,555,0,0
1562146824250,555,Add Comment-0,302,Moved Temporarily,TCJ_3_AddComment 3-1,text,true,,408,960,1,1,http://499.wordpress.imunify.local/wp-comments-post.php,555,0,0
1562146824946,695,Add Comment-1,200,OK,TCJ_3_AddComment 3-1,text,true,,72105,804,1,1,http://499.wordpress.imunify.local/?p=1146&cpage=2#comment-201,695,0,0
1562146826200,1253,Add Comment,200,OK,TCJ_3_AddComment 3-1,text,true,,74186,1764,1,1,http://499.wordpress.imunify.local/?p=1146&cpage=2#comment-202,543,0,25
1562146825490,543,Add Comment-0,302,Moved Temporarily,TCJ_3_AddComment 3-1,text,true,,409,960,1,1,http://499.wordpress.imunify.local/wp-comments-post.php,543,0,25
